Grizzly Peak Trail from Golf Course Drive,Tilden Regional Park,United States,La Loma Park,California,12,1,37.8834,-122.245,4023.35,-842150451,-842150451,2304,2,1,1,135.941
Gazos Trail,Butano State Park,United States,Pescadero,California,17,1,37.2015,-122.339,6598.29,-842150451,-842150451,2544,2,2,1,377.952
Santa Teresa County Park Trail Loop,Santa Teresa County Park,United States,San Jose,California,177,2,37.2261,-121.799,13357.5,-842150451,-842150451,2112,2,2,1,538.886
Mount Sutro to Twin Peaks,Mount Sutro Open Space Reserve,United States,San Francisco,California,29,2,37.7613,-122.452,6598.29,-842150451,-842150451,2372,2,2,1,307.848
Slacker Hill Trail,Golden Gate National Recreation Area,United States,Sausalito,California,56,2,37.8336,-122.494,1609.34,-842150451,-842150451,2048,2,1,1,105.766
Tuibun Trail,Coyote Hills Regional Park,United States,Fremont,California,7,2,37.5554,-122.068,5149.89,-842150451,-842150451,2129,2,1,1,97.8408
Contra Costa Canal Trail,,United States,Walnut Creek,California,38,1,37.9917,-122.077,21243.3,-842150451,-842150451,6144,2,3,1,74.9808
DeLaveaga Park Trail,De Laveaga Park,United States,Santa Cruz,California,38,1,36.9976,-122.002,6437.36,-842150451,-842150451,6400,2,2,1,188.976
Redwood Flat and Salamander Flat,Wunderlich County Park,United States,Redwood City,California,128,2,37.411,-122.261,7402.96,-842150451,-842150451,6464,0,2,1,295.961
Guadalupe and Mine Hill Loop,,United States,San Jose,California,24,2,37.2147,-121.882,4023.35,-842150451,-842150451,6144,0,2,1,125.882
PG&E Trail Upper High Meadow and Upper Rogue Valley Loop,Rancho San Antonio County Park,United States,The Highlands,California,16,3,37.3302,-122.085,15127.8,-842150451,-842150451,2112,0,2,1,536.753
Las Trampas and Rocky Ridge Loop,Las Trampas Regional Park,United States,Alamo,California,11,3,37.8368,-122.033,23818.2,-842150451,-842150451,2112,2,2,1,1139.95
Fall Creek,Henry Cowell Redwoods State Park,United States,Felton,California,357,2,37.0498,-122.083,14001.3,-842150451,-842150451,6480,0,2,2,559.918
Ano Nuevo Point Trail,Año Nuevo State Park,United States,Pescadero,California,96,1,37.1203,-122.308,6759.23,-842150451,-842150451,6209,2,2,1,51.816
Diablo View Spengler Old Briones Road Lagoon Toyon Canyon Pine Tree and Orchard Loop,Briones Regional Park,United States,Martinez,California,54,3,37.9566,-122.123,8690.44,-842150451,-842150451,2112,2,2,1,354.787
Laurel Loop Trail,Kennedy Grove Regional Recreation Area,United States,El Sobrante,California,20,1,37.9469,-122.266,1287.47,-842150451,-842150451,2304,2,2,1,26.8224
Presidio Loop Trail,Presidio of San Francisco,United States,San Francisco,California,61,2,37.7909,-122.46,5793.62,-842150451,-842150451,2048,2,2,1,89.916
Balconies Trail to Balconies Cliffs via Balconies Cave,Pinnacles National Park,United States,Paicines,California,29,2,36.4917,-121.209,4023.35,-842150451,-842150451,2176,0,2,1,129.845
Buena Vista New Almaden and Randol Trail,Almaden Quicksilver County Park,United States,New Almaden,California,4,2,37.193,-121.837,8851.37,-842150451,-842150451,6144,2,2,1,408.737
Los Trancos Trail Loop,Foothills Park,United States,Los Altos Hills,California,12,2,37.3612,-122.183,10621.6,-842150451,-842150451,2368,0,2,1,431.902
Bear Gulch and Alambique Trail Loop,Wunderlich County Park,United States,Redwood City,California,207,2,37.4106,-122.261,15610.6,-842150451,-842150451,6464,0,2,1,622.706
Rogue Valley Chamise and Mora Trail Loop,Rancho San Antonio County Park,United States,The Highlands,California,7,2,37.3327,-122.088,7563.9,-842150451,-842150451,6400,0,2,1,137.77
Coastal - SCA - Bobcat Trails,Golden Gate National Recreation Area,United States,Sausalito,California,71,2,37.8323,-122.482,13840.3,-842150451,-842150451,6145,0,2,1,465.734
Dutch Flat and Dairy Trails,Joseph D Grant County Park,United States,Mount Hamilton,California,23,2,37.3356,-121.717,9173.24,-842150451,-842150451,4160,2,2,1,229.819
Sierra Morena Gordan Mill Crosscut Timberview and Steam Donkey Trail Loop,El Corte De Madera Creek Open Space Preserve,United States,Redwood City,California,13,2,37.3993,-122.295,11909.1,-842150451,-842150451,2304,0,2,1,535.838
Nimitz Way Trail to Wildcat Creek Trail Loop,Tilden Regional Park,United States,Orinda,California,96,2,37.9052,-122.245,13518.5,-842150451,-842150451,2048,2,2,1,299.923
Lupine Loop Trail,Garland Ranch Regional Park,United States,Carmel Valley,California,17,1,36.5107,-121.769,2414.01,-842150451,-842150451,4112,2,2,1,21.9456
Redtail Portola Pastures Meadowlark and Wild Rye Trail ,Arastradero Preserve,United States,Palo Alto,California,14,2,37.3872,-122.175,4988.95,-842150451,-842150451,2048,2,2,1,122.834
Loch Lomond Recreation Area,Loch Lomond Park,United States,Felton,California,89,2,37.1108,-122.065,6920.16,-842150451,-842150451,6408,2,2,1,259.994
Coyote Creek Parkway and Hellyer County Park,Hellyer County Park,United States,San Jose,California,10,1,37.2867,-121.812,9816.97,-842150451,-842150451,6160,2,1,1,32.9184
Ecology Trail and Lovers' Lane Loop,Presidio of San Francisco,United States,San Francisco,California,44,2,37.7979,-122.458,3218.68,-842150451,-842150451,2304,2,2,1,93.8784
Skyline to Alambique Loop,Wunderlich County Park,United States,Redwood City,California,28,3,37.3987,-122.293,15288.7,-842150451,-842150451,2304,0,2,1,605.942
Kirby Cove,Golden Gate National Recreation Area,United States,Sausalito,California,128,2,37.8325,-122.482,4828.02,-842150451,-842150451,6465,2,1,2,185.928
North Bayfront Loop Trail,Baylands Nature Preserve,United States,Palo Alto,California,63,2,37.4337,-122.1,8529.5,-842150451,-842150451,2112,2,2,1,14.9352
Ridge Trail Loop,Black Diamond Mines Regional Park,United States,Antioch,California,14,2,37.9649,-121.822,12231,-842150451,-842150451,6464,2,2,1,520.903
Diversion Dam Trail,Henry Cowell Redwoods State Park,United States,Santa Cruz,California,4,2,37.0123,-122.054,3540.55,-842150451,-842150451,6416,2,2,1,120.701
Jones Trail,St. Joseph's Hill Open Space Preserve,United States,Los Gatos,California,82,1,37.2151,-121.985,3540.55,-842150451,-842150451,6224,2,1,1,158.801
Old Growth Trail,The Forest of Nisene Marks State Park,United States,Aptos,California,11,1,36.9857,-121.904,1931.21,-842150451,-842150451,2304,2,2,1,81.9912
Battery Spencer Trail,Golden Gate National Recreation Area,United States,Sausalito,California,19,1,37.8295,-122.483,804.67,-842150451,-842150451,2048,2,2,1,10.9728
Rhus Ridge Trail,,United States,Los Altos,California,33,2,37.3523,-122.138,2735.88,-842150451,-842150451,6144,0,1,1,190.805
Sunset Trail to Sequoia Bayview and Big Trees Loop,Joaquin Miller Park,United States,Oakland,California,10,1,37.8106,-122.186,4828.02,-842150451,-842150451,6400,2,2,1,152.705
Garland Ranch Waterfall Trail,Garland Ranch Regional Park,United States,Carmel Valley,California,134,2,36.5098,-121.767,3379.61,-842150451,-842150451,6512,2,2,1,83.82
Willson Ranch Wilson Peak and Grizzly Gulch Loop,Henry W. Coe State Park,United States,Gilroy,California,8,3,37.0761,-121.467,18990.2,-842150451,-842150451,4096,2,2,1,716.89
Tafoni and Fir Trail ,El Corte De Madera Creek Open Space Preserve,United States,Redwood City,California,195,3,37.411,-122.306,9816.97,-842150451,-842150451,6480,0,2,1,411.785
Stream Prince and East Ridge Trails Loop,Redwood Regional Park,United States,Oakland,California,10,2,37.8319,-122.185,4667.09,-842150451,-842150451,320,2,2,1,171.907
West Ridge and French Trail Loop,Redwood Regional Park,United States,Redwood Heights,California,53,2,37.8168,-122.179,10138.8,-842150451,-842150451,6400,2,2,1,368.808
Wildcat Canyon Loop Trail,Wildcat Canyon Regional Park,United States,Richmond,California,114,2,37.952,-122.318,17702.7,-842150451,-842150451,6464,2,2,1,482.803
Ohlone Greenway ,Ohlone Park,United States,Berkeley,California,9,1,37.8734,-122.273,16576.2,-842150451,-842150451,2,2,1,1,70.7136
Skyline to the Sea to Westridge Trail,Theodore J. Hoover Natural Preserve,United States,Davenport,California,5,2,37.0972,-122.279,8851.37,-842150451,-842150451,2305,2,1,1,474.878
Ring Mountain via Loop and Phyllis Ellman Trail,Ring Mountain Open Space Preserve,United States,Corte Madera,California,88,2,37.921,-122.494,4345.22,-842150451,-842150451,6144,2,2,1,216.713
Soquel Demonstration Forest Braille Trail,The Forest of Nisene Marks State Park,United States,Los Gatos,California,27,3,37.0817,-121.85,18024.6,-842150451,-842150451,6400,0,2,1,568.757
SFB Morse Botanical Reserve,SFB Morse Botanical Reserve,United States,Pebble Beach,California,19,2,36.5932,-121.937,4828.02,-842150451,-842150451,256,2,2,1,112.776
Redwood Grove Loop Trail,Henry Cowell Redwoods State Park,United States,Felton,California,130,1,37.0392,-122.063,1287.47,-842150451,-842150451,6464,2,2,1,10.9728
Villa Montalvo Lookout Point South Orchard Creek Trail Loop,Villa Montalvo County Park,United States,Saratoga,California,122,2,37.2439,-122.029,2574.94,-842150451,-842150451,6448,2,2,1,141.732
North Peak Mount Diablo Eagle Peak Twin Peaks and Mitchell Rock Loop,Mount Diablo State Park,United States,Clayton,California,5,3,37.9202,-121.942,25427.6,-842150451,-842150451,2144,0,2,1,1485.9
Camille To Sulphur Creek,Las Trampas Regional Park,United States,Alamo,California,16,2,37.8339,-122.026,8851.37,-842150451,-842150451,6208,0,2,1,565.709
Stewartville Trail,Black Diamond Mines Regional Park,United States,Antioch,California,38,2,37.9653,-121.822,11909.1,-842150451,-842150451,6272,2,2,1,368.808
Tennessee Valley to Rodeo Beach,Golden Gate National Recreation Area,United States,Sausalito,California,6,2,37.8608,-122.536,16093.4,-842150451,-842150451,2112,2,2,1,585.826
Grand View Park Spiral Steps,Grand View Park,United States,San Francisco,California,18,1,37.7557,-122.472,321.868,-842150451,-842150451,2048,2,2,1,8.8392
Juniper Canyon Trail to High Peaks,Pinnacles National Park,United States,Paicines,California,38,3,36.4916,-121.209,5793.62,-842150451,-842150451,6400,0,2,1,383.743
Mudhen Lake and Rim Trail Ramble,Fort Ord National Monument,United States,Salinas,California,8,3,36.6555,-121.758,22852.6,-842150451,-842150451,6464,2,2,1,559.918
Merry Go Round Trail,Mount Madonna County Park,United States,Corralitos,California,17,2,37.0045,-121.681,6276.43,-842150451,-842150451,2304,2,2,1,250.85
Tank Hill Park Trail,Tank Hill Park,United States,San Francisco,California,10,1,37.7591,-122.448,321.868,-842150451,-842150451,2048,2,2,1,6.7056
Curry Canyon Trail,Mount Diablo State Park,United States,Danville,California,4,2,37.8521,-121.926,8529.5,-842150451,-842150451,6208,2,1,1,275.844
Briones Hills Loop Trail,Briones Regional Park,United States,Lafayette,California,70,2,37.9272,-122.156,10460.7,-842150451,-842150451,6208,2,2,1,342.9
Rodeo Valley SCA and Julian Trail ,Golden Gate National Recreation Area,United States,Sausalito,California,34,2,37.8326,-122.516,9012.3,-842150451,-842150451,6208,2,2,1,300.838
Kelly Lake  Loop: Jim Donnelly and Grizzly Gulch Trails,Henry W. Coe State Park,United States,Gilroy,California,21,3,37.0761,-121.466,23657.3,-842150451,-842150451,6216,0,2,1,1092.71
Steer Ridge Loop at Hunting Hollow,Henry W. Coe State Park,United States,Gilroy,California,9,3,37.076,-121.467,11426.3,-842150451,-842150451,0,0,2,1,585.826
Pine Trail,Henry Cowell Redwoods State Park,United States,Santa Cruz,California,12,1,37.0304,-122.043,3379.61,-842150451,-842150451,6464,2,2,1,75.8952
Arroyo Old Spanish and Toyon Trail,Coal Mine Ridge Park,United States,Portola Valley,California,70,1,37.363,-122.213,5632.69,-842150451,-842150451,6464,2,2,1,210.922
Antler Point from Twin Gates,Joseph D Grant County Park,United States,Mount Hamilton,California,12,2,37.329,-121.681,15932.5,-842150451,-842150451,6208,2,2,1,480.974
San Francisco Bay Trail to Hamilton Field Path,San Pablo Bay Wildlife Area,United States,San Rafael,California,16,1,38.0256,-122.518,15449.7,-842150451,-842150451,2049,2,1,1,14.9352
Shingle Mill and Upper Coyote Ridge via Pomponio Trail,Pescadero Creek County Park,United States,La Honda,California,11,2,37.2757,-122.224,7885.77,-842150451,-842150451,6400,0,2,1,322.783
Panoramic Hill - Chaparral Peak - Strawberry Canyon Loop,Claremont Canyon Regional Preserve,United States,Berkeley,California,312,3,37.8625,-122.244,9173.24,-842150451,-842150451,6400,2,2,2,482.803
Briones Overlook via Bear Creek Trail,Briones Reservoir,United States,Orinda,California,25,2,37.9129,-122.203,11426.3,-842150451,-842150451,6472,2,1,1,283.769
Lexington Reservoir Trail,Sierra Azul Open Space Preserve,United States,Los Gatos,California,137,2,37.1999,-121.98,7402.96,-842150451,-842150451,6144,2,2,1,365.76
Muir Farm And Mount Wanda: John Muir Nature Trail,John Muir National Historic Site,United States,Martinez,California,106,2,37.9893,-122.13,4667.09,-842150451,-842150451,0,2,2,1,202.997
Loma Verde - Pacheco Valle Ridge Trails,Pacheco Valle Open Preserve,United States,Novato,California,28,3,38.0481,-122.534,7724.83,-842150451,-842150451,2048,2,2,1,396.85
Valley View Trail Loop,San Pedro Valley County Park,United States,Pacifica,California,13,2,37.5789,-122.475,3057.75,-842150451,-842150451,6144,2,2,1,131.978
Lake Chabot via East Shore Trail,Lake Chabot Regional Park,United States,Castro Valley,California,43,1,37.7159,-122.104,5632.69,-842150451,-842150451,2056,2,1,1,71.9328
Ponderosa Loop Trail,Henry W. Coe State Park,United States,Morgan Hill,California,9,1,37.1863,-121.547,3218.68,-842150451,-842150451,6208,2,2,1,122.834
Peak Meadow Trail,Mission Peak Regional Preserve,United States,Fremont,California,35,2,37.5044,-121.908,5954.56,-842150451,-842150451,6144,2,2,1,353.873
Pacific to Redwoods Loop,Wilder Ranch State Park,United States,Santa Cruz,California,53,3,36.9602,-122.086,19312.1,-842150451,-842150451,6208,0,2,1,378.866
Bay Farm Island Loop Trail,,United States,Alameda,California,51,1,37.737,-122.257,9656.04,-842150451,-842150451,6145,2,2,1,17.9832
Gray Whale Cove Trail,Montara State Beach,United States,Pacifica,California,188,1,37.5629,-122.513,3540.55,-842150451,-842150451,6145,2,1,1,81.9912
Springhill to Buckeye Ranch Loop,,United States,Lafayette,California,30,2,37.9152,-122.122,3540.55,-842150451,-842150451,6464,2,2,1,186.842
Presidio Ecology Trail,Presidio of San Francisco,United States,San Francisco,California,3,1,37.7904,-122.459,2414.01,-842150451,-842150451,6464,2,2,1,67.9704
Sierra Road Loop,,United States,San Jose,California,31,2,37.4089,-121.801,7402.96,-842150451,-842150451,6208,0,2,1,300.838
Point Lobos Loop Trail,Point Lobos State Natural Reserve,United States,Carmel-by-the-Sea,California,633,1,36.5159,-121.938,10782.6,-842150451,-842150451,6209,2,2,2,225.857
Rodeo Beach Coastal Trail Loop,Golden Gate National Recreation Area,United States,Sausalito,California,298,2,37.8325,-122.54,7724.83,-842150451,-842150451,2048,2,2,2,290.779
Orchard Trail Toyon Trail Lagoon Trail Loop,Briones Regional Park,United States,Reliez Valley,California,14,2,37.9564,-122.124,10460.7,-842150451,-842150451,6464,2,2,1,484.937
North Rim Trail to Boccardo Trail,Alum Rock Park,United States,San Jose,California,72,2,37.3955,-121.826,13196.6,-842150451,-842150451,6480,0,2,1,483.718
Lookout Loop Trail,Pogonip Open Space Preserve,United States,Santa Cruz,California,31,2,36.9863,-122.039,4345.22,-842150451,-842150451,256,2,2,1,147.828
Lace Lichen North Shore and Cannery Point Trail,Point Lobos State Natural Reserve,United States,Carmel-by-the-Sea,California,24,2,36.5158,-121.939,4667.09,-842150451,-842150451,2048,0,2,1,67.9704
Toyon Trail,Coal Mine Ridge Park,United States,Portola Valley,California,10,1,37.3643,-122.215,7081.1,-842150451,-842150451,6144,2,1,1,211.836
Jewel Lake Loop,Tilden Regional Park,United States,Berkeley,California,10,1,37.9089,-122.265,3218.68,-842150451,-842150451,2376,2,2,1,58.8264
Wilder Ridge Baldwin Ohlone Bluff and Old Cove Landing Trail,Wilder Ranch State Park,United States,Santa Cruz,California,42,2,36.9602,-122.086,16254.3,-842150451,-842150451,6337,0,2,1,274.93
San Francisco Bay Trail - Sunnyvale to Sand Point,,United States,Sunnyvale,California,26,1,37.4207,-122.019,32025.9,-842150451,-842150451,2048,2,1,1,51.816
Sinawik Loop via Bishops Walk,Joaquin Miller Park,United States,Oakland,California,7,1,37.8105,-122.193,2896.81,-842150451,-842150451,6400,2,2,1,106.985
North Ridge and Sunset Trail Loop,Angel Island State Park,United States,Belvedere-Tiburon,California,170,1,37.8686,-122.435,7724.83,-842150451,-842150451,6208,2,2,1,236.83
Spring Ridge Trail to Windy Hill,Windy Hill Open Space,United States,Portola Valley,California,10,2,37.3753,-122.223,8690.44,-842150451,-842150451,6144,0,1,1,422.758
Bayview Alameda Creek Shoreline and Apay Way Trail Loop,Coyote Hills Regional Park,United States,Jarvis Landing,California,13,2,37.5555,-122.068,22852.6,-842150451,-842150451,2112,2,2,1,68.8848
Shell Ridge: Twin Ponds Loop,Shell Ridge Open Space,United States,Walnut Creek,California,86,2,37.8866,-122.018,11748.2,-842150451,-842150451,6208,2,2,1,388.925
Back Ranch Meadows,China Camp State Park,United States,San Rafael,California,6,1,38.0073,-122.491,2896.81,-842150451,-842150451,4160,2,2,1,40.8432
Westridge-Henry Creek Loop Trail,West Waddell Creek State Wilderness,United States,Davenport,California,10,3,37.1015,-122.278,24140.1,-842150451,-842150451,6481,0,2,1,936.955
Abrigo Valley Trail to Mott Peak Trail Loop,Briones Regional Park,United States,Lafayette,California,23,2,37.9269,-122.156,6920.16,-842150451,-842150451,6208,2,2,1,211.836
Alviso Slough Trail,Alviso Marina County Park,United States,Alviso,California,105,1,37.43,-121.98,14484.1,-842150451,-842150451,2065,2,2,1,21.9456
Berry Creek Falls Trail,Big Basin Redwoods State Park,United States,Boulder Creek,California,6,2,37.1726,-122.222,11587.2,-842150451,-842150451,6496,0,1,1,470.916
Lake Anza Wildcat Gorge Meadows Canyon Curran Trails,Tilden Regional Park,United States,Berkeley,California,262,1,37.8959,-122.252,5310.82,-842150451,-842150451,2312,2,2,2,151.79
Empire Mine Road Trail,,United States,Antioch,California,17,1,37.959,-121.805,10943.5,-842150451,-842150451,6272,2,1,1,123.749
Bay Area Ridge Round Top Loop and Volcanic Trail Loop,Robert Sibley Volcanic Regional Preserve,United States,Orinda,California,17,2,37.8477,-122.199,4828.02,-842150451,-842150451,320,2,2,1,180.746
Lake Cunningham,Lake Cunningham Park,United States,San Jose,California,9,1,37.3388,-121.806,9012.3,-842150451,-842150451,8,2,2,1,21.9456
Vista to Valley View to Sky Trail,Heintz Open Space Preserve,United States,Los Gatos,California,48,2,37.2329,-121.927,5793.62,-842150451,-842150451,6464,2,1,1,313.944
Sunset Sequoia Bayview Cindarella and Sinawik Loop,Joaquin Miller Park,United States,Oakland,California,415,2,37.8103,-122.184,5149.89,-842150451,-842150451,320,2,2,2,173.736
Water Lake Dog Park Loop,Water Dog Lake Park,United States,Belmont,California,40,2,37.5107,-122.3,6276.43,-842150451,-842150451,264,2,2,1,195.986
El Toro Creek Skyline Road Loop Trail,Fort Ord National Monument,United States,Salinas,California,23,2,36.5891,-121.711,9495.11,-842150451,-842150451,6464,2,2,1,214.884
West Ridge and East Ridge Trail ,Redwood Regional Park,United States,Oakland,California,26,2,37.8067,-122.148,12713.8,-842150451,-842150451,6464,2,2,1,356.921
High Ridge Newt Pond Old Homestead Vista Peak Loop Ziele Creek Garin Woods Vista Peak Loop Old Homestead Newt Pond High Ridge Trail Loop,Garin Regional Park,United States,Hayward,California,17,2,37.6288,-122.029,9656.04,-842150451,-842150451,6208,2,2,1,367.894
 Hunting Hollow Road,Henry W. Coe State Park,United States,Gilroy,California,6,2,37.0755,-121.466,10782.6,-842150451,-842150451,6232,0,1,1,126.797
Blue Oak Canyon Loop and Old Ranch Road,Holdener Park,United States,Livermore,California,20,1,37.6483,-121.754,2092.14,-842150451,-842150451,6208,2,2,1,40.8432
Mayfair Ranch and Longwall Canyon Loop,Rancho Cañada del Oro Open Space Preserve,United States,Morgan Hill,California,8,2,37.1473,-121.775,6759.23,-842150451,-842150451,64,0,2,1,222.809
Coastal Trail Miwok Trail and Bonita Lighthouse Loop,Golden Gate National Recreation Area,United States,Sausalito,California,145,2,37.8307,-122.525,12552.9,-842150451,-842150451,6209,2,2,1,448.97
Juniper to the Summit Loop Trail and Meridian Ridge,Mount Diablo State Park,United States,Walnut Creek,California,89,3,37.877,-121.931,10138.8,-842150451,-842150451,2048,0,2,1,595.884
Parker Ranch Trail,Fremont Older Open Space Preserve,United States,Saratoga,California,20,2,37.2932,-122.041,7081.1,-842150451,-842150451,6144,2,1,1,269.748
Barbara Springs Trail,Blithedale Summit Open Space Preserve,United States,Larkspur,California,3,1,37.931,-122.551,1126.54,-842150451,-842150451,4352,2,1,1,107.899
Quicksilver Trail,Almaden Quicksilver County Park,United States,San Jose,California,512,2,37.2146,-121.881,7885.77,-842150451,-842150451,6472,2,2,2,233.782
Lost Trail,Windy Hill Open Space,United States,Portola Valley,California,5,2,37.3616,-122.247,7081.1,-842150451,-842150451,6464,0,1,1,183.794
Chabot Loop from Golf Course,Lake Chabot Regional Park,United States,Castro Valley,California,23,2,37.7265,-122.082,6437.36,-842150451,-842150451,2304,2,2,1,258.775
Tony Look Trail to Coyote Ridge to Lookout Trail Loop,Stevens Creek County Park,United States,Cupertino,California,78,2,37.2843,-122.076,8046.7,-842150451,-842150451,2120,2,2,1,309.982
Pleasanton Ridge via Courdet Trail,,United States,Pleasanton,California,14,2,37.6611,-121.913,9173.24,-842150451,-842150451,2112,2,1,1,356.921
California Coastal Trail: Lands End to Golden Gate Bridge,Golden Gate National Recreation Area,United States,San Francisco,California,81,2,37.7804,-122.512,14162.2,-842150451,-842150451,6209,2,1,1,401.726
Baltimore Canyon Via Dawn Falls Trail Loop,Blithedale Summit Open Space Preserve,United States,Larkspur,California,250,2,37.9284,-122.539,7081.1,-842150451,-842150451,2352,2,2,1,191.719
Angel Island Perimeter Loop,Angel Island State Park,United States,Belvedere-Tiburon,California,78,1,37.8686,-122.435,9495.11,-842150451,-842150451,6145,2,2,1,160.934
Hudner Pass Trail,Hollister Hills State Vehicular Recreation Area,United States,Hollister,California,13,3,36.7754,-121.409,9495.11,-842150451,-842150451,0,2,1,1,320.954
Dawn Falls Trail Loop,Blithedale Summit Open Space Preserve,United States,Larkspur,California,12,2,37.9309,-122.551,4345.22,-842150451,-842150451,6432,0,2,1,138.989
Franklin Ridge Trail,Carquinez Shoreline Regional Park,United States,Martinez,California,66,2,38.0181,-122.148,5310.82,-842150451,-842150451,6209,2,2,1,298.704
Lands End Trail,Golden Gate National Recreation Area,United States,San Francisco,California,1009,2,37.7806,-122.512,5471.76,-842150451,-842150451,6597,2,2,3,162.763
Toyon Canyon Trail to Lagoon Trail Loop,Briones Regional Park,United States,Alhambra Valley,California,10,3,37.9639,-122.141,8046.7,-842150451,-842150451,2368,2,2,1,414.833
Stream Trail via Skyline Blvd,Redwood Regional Park,United States,Canyon,California,39,2,37.8315,-122.185,8851.37,-842150451,-842150451,6480,2,1,1,218.846
East Shore Loop to Lake Del Valle,Del Valle Regional Park,United States,Livermore,California,33,2,37.6195,-121.753,7081.1,-842150451,-842150451,6408,2,2,1,258.775
Mill Ox Trail,Butano State Park,United States,Pescadero,California,6,1,37.2081,-122.333,1448.41,-842150451,-842150451,256,2,1,1,89.916
Don Edwards- Coyote Creek Lagoon Trail,,United States,Fremont,California,13,2,37.4807,-121.948,5471.76,-842150451,-842150451,2112,2,1,1,7.9248
Bol Park Bike Path ,Bol Park,United States,Palo Alto,California,11,1,37.4141,-122.143,4184.28,-842150451,-842150451,6466,2,2,1,17.9832
Wildcat Canyon to Vollmer Peak,Wildcat Canyon Regional Park,United States,Richmond,California,10,3,37.952,-122.318,17059,-842150451,-842150451,6400,2,3,1,766.877
Round Top Loop Trail to Volcanic Trail to Skyline Trail Loop,Robert Sibley Volcanic Regional Preserve,United States,Canyon,California,217,1,37.8478,-122.199,5632.69,-842150451,-842150451,6464,2,2,2,168.859
Mount El Sombroso Loop Trail via Lime Kiln Trail,Sierra Azul Open Space Preserve,United States,Los Gatos,California,87,3,37.1964,-121.984,18829.3,-842150451,-842150451,6208,2,2,1,894.893
Ohlone Wilderness Trail - Del Valle,Del Valle Regional Park,United States,Livermore,California,19,3,37.5784,-121.698,8368.57,-842150451,-842150451,0,2,2,1,525.78
Mine Hill Trail Loop,Almaden Quicksilver County Park,United States,San Jose,California,46,2,37.1932,-121.837,12713.8,-842150451,-842150451,6208,2,2,1,492.862
High Meadow and Upper Wildcat Canyon Loop via Lower Meadow Trail,Rancho San Antonio County Park,United States,The Highlands,California,15,2,37.3327,-122.088,9495.11,-842150451,-842150451,2368,2,2,1,254.813
Deer Hollow Farm Trail Loop,Rancho San Antonio County Park,United States,Cupertino,California,398,1,37.3327,-122.088,4345.22,-842150451,-842150451,6464,2,2,2,78.9432
Epicenter to Five Finger Falls,The Forest of Nisene Marks State Park,United States,Aptos,California,27,3,36.9857,-121.904,23979.2,-842150451,-842150451,2352,0,1,1,697.992
